"","Site","Sample_ID","Replica","Season.x","Sampling_gear","Sub replica","Nb_particules","ID_particle","Shape","Color","IR_ID","Weight_mg","Length_mm","Largeur_mm","Area","Perim","L","H","W","CSF","Spher","Shapes","Code_station","Replicate","Season.y","Volume","Debit (m3/s)","NTU","river","IR_ID_bis","Flood","Sampling_event"
"1236","LAU","8-3-C","3","C","FILET","F",66,"36-H8","3","White","PE",0.143,2.308,1.007,2.06,6.912,2.308,1.007,0.33,1.15386393248346,0.396604161758799,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1237","LAU","8-3-C","3","C","FILET","F",66,"36-H9","3","Black","Additive",0.22,3.095,2.648,6.292,10.6,3.095,2.648,0.33,2.62017732627563,0.450163423157407,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","others","Without","B1"
"1238","LAU","8-3-C","3","C","FILET","F",66,"36-H11","3","Red","PP",0.357,1.964,0.96,1.183,4.834,1.964,0.96,0.33,1.19245918022406,0.434677741619558,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1239","LAU","8-3-C","3","C","FILET","D",28,"36-H12","3","White","PE",0.316,1.934,1.297,2.228,5.835,1.934,1.297,0.33,1.6235092645597,0.485490040960177,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1240","LAU","8-3-C","3","C","FILET","D",28,"37-A1","3","White","PS",0.194,1.755,0.623,0.888,4.331,1.755,0.623,0.33,0.818639161558219,0.40564791521738,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1241","LAU","8-3-C","3","C","FILET","D",28,"37-A2","1","Red","PE",0.149,2.679,1.399,2.471,6.488,2.679,1.399,1.399,0.722640837324165,0.648480120735782,"line","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1242","LAU","8-3-C","3","C","FILET","D",28,"37-A3","3","White","PE",0.295,1.428,0.317,0.316,3.247,1.428,0.317,0.33,0.461783263405496,0.371568534079068,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1243","LAU","8-3-C","3","C","FILET","D",28,"37-A4","3","Blue","PE",0.104,4.397,1.209,4.979,12.347,4.397,1.209,0.33,1.00367035812196,0.274289449694973,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1244","LAU","8-3-C","3","C","FILET","D",28,"37-A5","3","White","PS",0.292,2.665,2.414,4.03,8.421,2.665,2.414,0.33,2.57413719001368,0.482264831747575,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1245","LAU","8-3-C","3","C","FILET","D",28,"37-A7","2","White","PE",1.247,2.715,1.53,2.963,6.881,2.715,1.53,0.08,3.28292922698499,0.255121611782268,"film","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1246","LAU","8-3-C","3","C","FILET","D",28,"37-A8","3","White","PS",0.323,1.322,1.087,1.181,4.231,1.322,1.087,0.33,1.64572340871179,0.589875272830076,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1247","LAU","8-3-C","3","C","FILET","D",28,"37-A9","3","Black","PS",0.198,0.917,0.865,0.513,2.671,0.917,0.865,0.33,1.5724414002769,0.697584986889086,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1248","LAU","8-3-C","3","C","FILET","D",28,"37-A10","3","White","PS",1.084,3.486,3.371,9.046,11.438,3.486,3.371,0.33,3.142954480727,0.450684521033093,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1249","LAU","8-3-C","3","C","FILET","D",28,"37-A11","3","White","PS",0.64,1.532,0.151,0.279,5.813,1.532,0.151,0.33,0.212368742128214,0.276900954115054,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1250","LAU","8-3-C","3","C","FILET","D",28,"37-A12","1","Black","PE",0,1.957,1.422,2.306,5.827,1.957,1.422,1.422,0.852421480956286,0.808237842142768,"line","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1251","LAU","8-3-C","3","C","FILET","D",28,"37-B2","2","White","PS",0.096,2.098,0.467,0.818,5.978,2.098,0.467,0.08,1.13990627698292,0.203985188087149,"film","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1252","LAU","8-3-C","3","C","FILET","D",28,"37-B3","3","Black","PP",0.222,2.347,0.762,1.241,5.76,2.347,0.762,0.33,0.865847598234873,0.357394263444318,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1253","LAU","8-3-C","3","C","FILET","D",28,"37-B4","3","Black","PE",0.49,2.869,1.434,3.178,7.913,2.869,1.434,0.33,1.47376048292298,0.385952624265164,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1254","LAU","8-3-C","3","C","FILET","D",28,"37-B5","3","Black","PE",0.753,0.903,0.276,0.172,2.268,0.903,0.276,0.33,0.505601364074178,0.481595596318902,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1255","LAU","8-3-C","3","C","FILET","D",28,"37-B6","3","Blue","PE",0.119,2.737,1.364,2.551,7.867,2.737,1.364,0.33,1.43522503632138,0.391675348446029,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1256","LAU","8-3-C","3","C","FILET","D",28,"37-B7","3","Grey","PS",0.291,2.607,1.521,2.98,6.825,2.607,1.521,0.33,1.63984095432347,0.419553192906661,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1257","LAU","8-3-C","3","C","FILET","D",28,"37-B9","3","White","PS",0.668,1.734,0.79,0.886,4.309,1.734,0.79,0.33,1.04434880656071,0.442602926973076,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1258","LAU","8-3-C","3","C","FILET","D",28,"37-B10","3","Black","PS",0.12,1.78,1.058,1.327,4.37,1.78,1.058,0.33,1.3804436921504,0.479424106636161,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1259","LAU","8-3-C","3","C","FILET","D",28,"37-B11","3","Black","PP",0.216,1.37,0.846,0.839,4.478,1.37,0.846,0.33,1.25820993329051,0.52984363662913,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1260","LAU","8-3-C","3","C","FILET","D",28,"37-B12","3","Black","PE",0.252,1.58,0.673,0.748,4.418,1.58,0.673,0.33,0.932029268708441,0.446414483803245,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1261","LAU","8-3-C","3","C","FILET","D",28,"37-C1","3","Black","PP",0.098,2.117,1.253,1.591,5.949,2.117,1.253,0.33,1.49911058977311,0.451864023380757,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1262","LAU","8-3-C","3","C","FILET","D",28,"37-C2","3","Black","PE",0.232,1.367,0.965,0.725,3.632,1.367,0.965,0.33,1.43676614534045,0.554414705779027,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1263","LAU","8-3-C","3","C","FILET","D",28,"37-C3","3","Black","PE",0.147,2.76,0.395,0.904,6.322,2.76,0.395,0.33,0.413890620529105,0.257690034582419,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1264","MUG","6-1-C","1","C","FILET","E'",1,"37-D2","3","Black","PE",0.107,1.404,0.678,0.466,3.396,1.404,0.678,0.33,0.996068417405297,0.48417586753496,"fragment","MUG",1,"C",167.51616,198,4.8,"Garonne","PE","Without","B1"
"1265","LAU","8-3-C","3","C","FILET","E",76,"37-E6","3","Black","PP",0.116,1.849,1.415,2.033,5.227,1.849,1.415,0.33,1.81146945076023,0.514990066899191,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1266","LAU","8-3-C","3","C","FILET","E",76,"37-E7","5","White","PS",0.142,2.454,2.449,4.212,7.614,2.454,2.449,2.4515,0.998471233526901,0.998980908793752,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1267","LAU","8-3-C","3","C","FILET","E",76,"37-E8","5","White","PS",0.306,3.417,2.023,4.737,8.942,3.417,2.023,2.72,0.663573358408887,0.778200686767576,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1268","LAU","8-3-C","3","C","FILET","E",76,"37-E9","3","White","PS",0.276,1.873,1.301,1.537,5.05,1.873,1.301,0.33,1.6548225789983,0.496483965721175,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1269","LAU","8-3-C","3","C","FILET","E",76,"37-E10","3","Black","PP",0.276,1.385,0.231,0.228,2.881,1.385,0.231,0.33,0.341688311955612,0.341252198247254,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1270","LAU","8-3-C","3","C","FILET","E",76,"37-E12","3","Red","Polyacrylate",0.337,2.686,1.736,3.068,6.944,2.686,1.736,0.33,1.84391011514586,0.429817289745537,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","others","Without","B1"
"1271","LAU","8-3-C","3","C","FILET","E",76,"37-F1","3","White","PS",0.208,3.063,2.061,4.252,9.172,3.063,2.061,0.33,2.04997008475993,0.416964722352032,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1272","LAU","8-3-C","3","C","FILET","E",76,"37-F2","3","Black","PS",0.138,1.288,1.063,0.936,3.671,1.288,1.063,0.33,1.63049083911415,0.595760665705201,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1273","LAU","8-3-C","3","C","FILET","E",76,"37-F3","5","Black","PE",0.089,1.243,0.368,0.193,2.592,1.243,0.368,0.8055,0.367772694775475,0.576753672669058,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1274","LAU","8-3-C","3","C","FILET","E",76,"37-F4","3","Black","PE",0,2.298,0.443,1.11,6.768,2.298,0.443,0.33,0.508711720971646,0.302509630969028,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1275","LAU","8-3-C","3","C","FILET","E",76,"37-F5","2","Red","Polyester",0.085,2.24,0.661,1.193,5.074,2.24,0.661,0.08,1.56146572911937,0.219246062891254,"film","LAU",3,"C",120.59904,1.9,16.2,"Tributary","others","Without","B1"
"1276","LAU","8-3-C","3","C","FILET","E",76,"37-F6","3","Blue","PP",0.089,1.738,1.502,1.939,5.227,1.738,1.502,0.33,1.98329846920168,0.547471407925636,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1277","LAU","8-3-C","3","C","FILET","E",76,"37-F7","5","White","PS",0.092,1.699,0.972,0.821,3.859,1.699,0.972,1.3355,0.645279145137845,0.766139404612169,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1278","LAU","8-3-C","3","C","FILET","E",76,"37-F8","3","White","PS",0.049,2.722,2.366,4.607,7.748,2.722,2.366,0.33,2.49639733290911,0.472335744830196,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1279","LAU","8-3-C","3","C","FILET","E",76,"37-F9","5","White","PS",0.55,1.819,0.192,0.258,4.015,1.819,0.192,1.0055,0.141969104096744,0.387857894164628,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1280","LAU","8-3-C","3","C","FILET","E",76,"37-F10","1","Black","PE",0.04,3.189,0.589,1.459,7.233,3.189,0.589,0.589,0.429764350898524,0.324320088876492,"line","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1281","LAU","8-3-C","3","C","FILET","E",76,"37-F11","3","Black","PS",0.135,0.773,0.723,0.429,2.388,0.773,0.723,0.33,1.43150075165044,0.736372819563791,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1282","LAU","8-3-C","3","C","FILET","E",76,"37-F12","5","Red","PP",0.056,1.382,0.978,0.992,3.871,1.382,0.978,1.18,0.765850199130774,0.845411709262126,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1283","LAU","8-3-C","3","C","FILET","E",76,"37-G3","3","Black","PE",2.916,1.159,0.531,0.521,3.138,1.159,0.531,0.33,0.858609784260792,0.507162572827538,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1284","LAU","8-3-C","3","C","FILET","E",76,"37-G4","3","Blue","PE",0.109,1.684,1.117,1.409,4.538,1.684,1.117,0.33,1.49839101305838,0.506556212767902,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1285","LAU","8-3-C","3","C","FILET","E",76,"37-G5","3","Blue","PE",0.155,0.937,0.63,0.474,3.385,0.937,0.63,0.33,1.13295793134697,0.618669114999798,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1286","LAU","8-3-C","3","C","FILET","E",76,"37-G6","3","Black","PP",0.072,1.6,0.487,0.726,4.127,1.6,0.487,0.33,0.670211692020672,0.397436404524776,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1287","LAU","8-3-C","3","C","FILET","E",76,"37-G7","3","Black","PE",0.12,4.439,4.179,13.577,13.284,4.439,4.179,0.33,3.4528111757613,0.412102586506028,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1288","LAU","8-3-C","3","C","FILET","E",76,"37-G8","5","White","PS",1.325,2.466,1.693,2.363,6.91,2.466,1.693,2.0795,0.747620083856151,0.83344429745644,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1289","LAU","8-3-C","3","C","FILET","E",76,"37-G9","3","Black","PE",0.268,2.199,0.92,1.273,5.86,2.199,0.92,0.33,1.07998629099827,0.397451160593205,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1290","LAU","8-3-C","3","C","FILET","E",76,"37-G10","3","Black","PP",0.175,1.897,1.326,1.755,6.089,1.897,1.326,0.33,1.67591847545697,0.495420835495247,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1291","LAU","8-3-C","3","C","FILET","E",76,"37-G12","5","White","PS",2.645,1.072,1.137,1.167,4.259,1.072,1.137,1.1045,1.04491319136809,1.03001971666315,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1292","LAU","8-3-C","3","C","FILET","E",76,"37-H1","3","Grey","PS",0.078,1.026,0.687,0.881,4.173,1.026,0.687,0.33,1.18066336249793,0.599411841767501,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1293","LAU","8-3-C","3","C","FILET","E",76,"37-H2","3","Black","Polydienes",0.216,2.223,0.502,0.915,4.903,2.223,0.502,0.33,0.586107145176416,0.322438018711607,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","others","Without","B1"
"1294","LAU","8-3-C","3","C","FILET","E",76,"37-H3","1","Green","PE",0.274,1.439,0.761,0.805,3.654,1.439,0.761,0.761,0.727213498125176,0.653957073834932,"line","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1295","LAU","8-3-C","3","C","FILET","E",76,"37-H4","2","Red","PP",0.059,3.246,2.394,5.566,8.907,3.246,2.394,0.08,4.6979121881865,0.262929329566483,"film","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1296","LAU","8-3-C","3","C","FILET","E",76,"37-H5","3","White","PS",0.216,3.787,2.324,6.907,10.585,3.787,2.324,0.33,2.07888995710722,0.376749904689211,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1297","LAU","8-3-C","3","C","FILET","E",76,"37-H6","3","White","PS",0.365,3.247,1.2,2.549,7.501,3.247,1.2,0.33,1.15926608842075,0.334896187026337,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1298","LAU","8-3-C","3","C","FILET","E",76,"37-H7","3","Grey","PS",0.197,1.92,0.852,1.096,4.485,1.92,0.852,0.33,1.07036527325106,0.424082507472855,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1299","LAU","8-3-C","3","C","FILET","E",76,"37-H8","3","Black","PE",0.161,2.68,0.539,1.608,6.732,2.68,0.539,0.33,0.573144855054655,0.291481529001203,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1300","LAU","8-3-C","3","C","FILET","E",76,"37-H9","3","Black","PP",0.307,2.413,1.718,3.277,7.281,2.413,1.718,0.33,1.92525175787765,0.460052595458519,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1301","LAU","8-3-C","3","C","FILET","E",76,"37-H10","3","Grey","PS",0.361,2.08,0.58,0.83,5.173,2.08,0.58,0.33,0.700066596898638,0.353675590935029,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1302","LAU","8-3-C","3","C","FILET","E",76,"37-H12","5","Black","PS",0.059,3.931,2.023,4.477,10.033,3.931,2.023,2.977,0.591364082714923,0.730448401911221,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1303","LAU","8-3-C","3","C","FILET","E",76,"38-A1","3","White","PS",0.66,2.326,1.649,2.822,7.014,2.326,1.649,0.33,1.88216992898485,0.465055792659175,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1304","LAU","8-3-C","3","C","FILET","E",76,"38-A2","3","Black","PS",0.197,2.501,1.11,1.478,7.301,2.501,1.11,0.33,1.22182543863416,0.388331999017504,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1305","LAU","8-3-C","3","C","FILET","E",76,"38-A3","3","Black","PE",0.32,2.682,1.864,3.512,7.512,2.682,1.864,0.33,1.9813424818582,0.440569167283503,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1306","LAU","8-3-C","3","C","FILET","E",76,"38-A4","3","Black","PS",0.218,1.962,0.767,1.105,4.808,1.962,0.767,0.33,0.953210664301012,0.403617913118708,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1307","LAU","8-3-C","3","C","FILET","E",76,"38-A5","3","White","PE",0.287,3.322,2.436,6.002,9.26,3.322,2.436,0.33,2.32659344391189,0.417635418183634,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1308","LAU","8-3-C","3","C","FILET","E",76,"38-A6","5","Black","PS",0.733,1.173,0.075,0.119,2.616,1.173,0.075,0.624,0.0876637334326728,0.324003680031066,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1309","LAU","8-3-C","3","C","FILET","E",76,"38-A7","1","Black","Additive",0,4.394,3.859,13.222,13.23,4.394,3.859,3.859,0.937146231234182,0.917085479804497,"line","LAU",3,"C",120.59904,1.9,16.2,"Tributary","others","Without","B1"
"1310","LAU","8-3-C","3","C","FILET","E",76,"38-A11","3","Red","PS",0.356,1.661,1.391,1.77,4.833,1.661,1.391,0.33,1.87882073213849,0.550005798758346,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1311","LAU","8-3-C","3","C","FILET","E",76,"38-A12","5","White","PS",0.109,1.264,0.876,0.798,3.515,1.264,0.876,1.07,0.753249202178165,0.837139649602077,"sphere","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1312","LAU","8-3-C","3","C","FILET","E",76,"38-B1","3","White","PE",0.369,0.911,0.54,0.364,2.356,0.911,0.54,0.33,0.984867035460712,0.598811752325587,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1313","LAU","8-3-C","3","C","FILET","E",76,"38-B2","3","Green","PE",0.055,1.619,0.643,0.649,3.942,1.619,0.643,0.33,0.879691870634896,0.432590593609281,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1314","LAU","8-3-C","3","C","FILET","E",76,"38-B4","3","Green","PE",0.405,1.492,0.941,1.115,4.16,1.492,0.941,0.33,1.34106010184726,0.518627218597062,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1315","LAU","8-3-C","3","C","FILET","E",76,"38-B6","3","Green","PE",1.945,4.333,3.408,10.81,12.714,4.333,3.408,0.33,2.85002238845796,0.391271951085778,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1316","LAU","8-3-C","3","C","FILET","E",76,"38-B7","3","Black","PS",1.343,0.807,0.183,0.16,2.142,0.807,0.183,0.33,0.354615204445695,0.452625815246411,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1317","LAU","8-3-C","3","C","FILET","E",76,"38-B8","3","Black","PE",0.033,2.501,0.699,1.282,6.01,2.501,0.699,0.33,0.769419803247996,0.332854610863785,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1318","LAU","8-3-C","3","C","FILET","E",76,"38-B9","3","Black","PP",0.231,2.027,1.356,1.618,5.222,2.027,1.356,0.33,1.65796685911798,0.477553512800844,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PP","Without","B1"
"1319","LAU","8-3-C","3","C","FILET","E",76,"38-B10","3","Black","PS",0.081,0.785,0.499,0.264,1.947,0.785,0.499,0.33,0.980412291310897,0.644107551244031,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1320","LAU","8-3-C","3","C","FILET","E",76,"38-B11","3","White","PE",0,1.578,1.073,1.294,4.321,1.578,1.073,0.33,1.48692564772433,0.521955191281896,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1321","LAU","8-3-C","3","C","FILET","E",76,"38-B12","3","Red","PS",0.05,1.671,0.655,0.777,4.041,1.671,0.655,0.33,0.88205589153771,0.426187570890442,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1322","LAU","8-3-C","3","C","FILET","E",76,"38-C1","3","White","PS",0.049,1.931,0.799,1.308,5.303,1.931,0.799,0.33,1.00091839879189,0.413522099260675,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1323","LAU","8-3-C","3","C","FILET","E",76,"38-C2","3","Black","PE",0.175,3.004,2.198,4.39,9.711,3.004,2.198,0.33,2.20760187360876,0.431566034481372,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1324","LAU","8-3-C","3","C","FILET","E",76,"38-C3","3","Black","PS",0.305,1.955,0.943,1.5,5.247,1.955,0.943,0.33,1.17403580494857,0.433421751720878,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1325","LAU","8-3-C","3","C","FILET","E",76,"38-C4","3","White","PS",0.513,3.431,0.328,1.095,7.803,3.431,0.328,0.33,0.308252434155777,0.20949907792183,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1326","LAU","8-3-C","3","C","FILET","E",76,"38-C6","3","White","PS",0.117,3.228,0.97,1.137,6.524,3.228,0.97,0.33,0.939827181181214,0.313188788869942,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1327","LAU","8-3-C","3","C","FILET","E",76,"38-C7","3","Blue","PE",0.364,1.764,0.815,0.869,4.416,1.764,0.815,0.33,1.06819698640236,0.442138291794443,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1328","LAU","8-3-C","3","C","FILET","E",76,"38-C8","3","White","PS",0.079,3.811,2.013,6.279,10.247,3.811,2.013,0.33,1.79501189376748,0.357623958262326,"fragment","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PS","Without","B1"
"1329","LAU","8-3-C","3","C","FILET","E",76,"38-C9","2","Yellow","PE",0.765,2.291,0.681,1.088,5.236,2.291,0.681,0.08,1.59070473498591,0.218136817895854,"film","LAU",3,"C",120.59904,1.9,16.2,"Tributary","PE","Without","B1"
"1330","LAU","8-2-C","2","C","FILET","F",41,"38-D5","5","White","PS",0.57,3.922,2.677,8.626,11.224,3.922,2.677,3.2995,0.744167176145712,0.831177493742327,"sphere","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PS","Without","B1"
"1331","LAU","8-2-C","2","C","FILET","F",41,"38-D8","3","White","PS",1.203,1.831,0.832,1.772,4.998,1.831,0.832,0.33,1.07034105561756,0.434263697548892,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PS","Without","B1"
"1332","LAU","8-2-C","2","C","FILET","F",41,"38-D9","3","White","PS",0.249,3.498,2.758,8.608,10.712,3.498,2.758,0.33,2.5670089882243,0.420555061122292,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PS","Without","B1"
